factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661590654017,1590654018,beta_engine
5,1,a42CLDR,a42CLDR0156661590706679,1590706679,beta_engine
5,1,a42CLDR,a42CLDR0156661590725983,1590725984,beta_engine
5,1,a42CLDR,a42CLDR0156661590715427,1590715427,beta_engine
5,1,a42CLDR,a42CLDR0156661590647307,1590647308,beta_engine
5,1,a42CLDR,a42CLDR0156661590675123,1590675123,beta_engine
5,1,a42CLDR,a42CLDR0156661590656376,1590656377,beta_engine
5,1,a42CLDR,a42CLDR0156661590721520,1590721520,beta_engine
5,1,a42CLDR,a42CLDR0156661590745833,1590745833,beta_engine
5,1,a42CLDR,a42CLDR0156661590794012,1590794013,beta_engine
5,1,a42CLDR,a42CLDR0156661590777460,1590777460,beta_engine
5,1,a42CLDR,a42CLDR0156661590732625,1590732625,beta_engine
5,1,a42CLDR,a42CLDR0156661590755705,1590755706,beta_engine
5,1,a42CLDR,a42CLDR0156661590739804,1590739804,beta_engine
5,1,a42CLDR,a42CLDR0156661590761489,1590761489,beta_engine
5,1,a42CLDR,a42CLDR0156661590787774,1590787774,beta_engine
5,1,a42CLDR,a42CLDR0156661590737732,1590737732,beta_engine
5,1,a42CLDR,a42CLDR0156661590776882,1590776882,beta_engine
5,1,a42CLDR,a42CLDR0156661590776749,1590776749,beta_engine
5,1,a42CLDR,a42CLDR0156661590738477,1590738478,beta_engine
5,1,a42CLDR,a42CLDR0156661590750113,1590750113,beta_engine
5,1,a42CLDR,a42CLDR0156661590765358,1590765359,beta_engine
5,1,a42CLDR,a42CLDR0156661590813925,1590813925,beta_engine
5,1,a42CLDR,a42CLDR0156661590739735,1590739736,beta_engine
5,1,a42CLDR,a42CLDR0156661590766986,1590766986,beta_engine
5,1,a42CLDR,a42CLDR0156661590771554,1590771555,beta_engine
5,1,a42CLDR,a42CLDR0156661590757215,1590757216,beta_engine
5,1,a42CLDR,a42CLDR0156661590870116,1590870116,beta_engine
5,1,a42CLDR,a42CLDR0156661590828239,1590828240,beta_engine
5,1,a42CLDR,a42CLDR0156661590890985,1590890986,beta_engine
5,1,a42CLDR,a42CLDR0156661590894634,1590894635,beta_engine
5,1,a42CLDR,a42CLDR0156661590899838,1590899838,beta_engine
5,1,a42CLDR,a42CLDR0156661590842773,1590842774,beta_engine
5,1,a42CLDR,a42CLDR0156661590891399,1590891399,beta_engine
5,1,a42CLDR,a42CLDR0156661590816495,1590816496,beta_engine
5,1,a42CLDR,a42CLDR0156661590841799,1590841800,beta_engine
5,1,a42CLDR,a42CLDR0156661590861816,1590861817,beta_engine
5,1,a42CLDR,a42CLDR0156661590830080,1590830080,beta_engine
5,1,a42CLDR,a42CLDR0156661590820191,1590820191,beta_engine
5,1,a42CLDR,a42CLDR0156661590821176,1590821176,beta_engine
5,1,a42CLDR,a42CLDR0156661590822220,1590822220,beta_engine
5,1,a42CLDR,a42CLDR0156661590828215,1590828216,beta_engine
5,1,a42CLDR,a42CLDR0156661590840018,1590840018,beta_engine
5,1,a42CLDR,a42CLDR0156661590877867,1590877867,beta_engine
5,1,a42CLDR,a42CLDR0156661590869197,1590869198,beta_engine
5,1,a42CLDR,a42CLDR0156661590873636,1590873637,beta_engine
5,1,a42CLDR,a42CLDR0156661590980609,1590980609,beta_engine
5,1,a42CLDR,a42CLDR0156661590926571,1590926572,beta_engine
5,1,a42CLDR,a42CLDR0156661590946885,1590946885,beta_engine
5,1,a42CLDR,a42CLDR0156661590987309,1590987310,beta_engine
5,1,a42CLDR,a42CLDR0156661590982220,1590982221,beta_engine
5,1,a42CLDR,a42CLDR0156661590971024,1590971025,beta_engine
5,1,a42CLDR,a42CLDR0156661590909040,1590909041,beta_engine
5,1,a42CLDR,a42CLDR0156661590981300,1590981300,beta_engine
5,1,a42CLDR,a42CLDR0156661590981072,1590981073,beta_engine
5,1,a42CLDR,a42CLDR0156661590959208,1590959208,beta_engine
5,1,a42CLDR,a42CLDR0156661590917915,1590917915,beta_engine
5,1,a42CLDR,a42CLDR0156661590944343,1590944343,beta_engine
5,1,a42CLDR,a42CLDR0156661590910443,1590910444,beta_engine
5,1,a42CLDR,a42CLDR0156661590936969,1590936969,beta_engine
5,1,a42CLDR,a42CLDR0156661590941708,1590941709,beta_engine
5,1,a42CLDR,a42CLDR0156661590935226,1590935227,beta_engine
5,1,a42CLDR,a42CLDR0156661590969466,1590969466,beta_engine
5,1,a42CLDR,a42CLDR0156661590974889,1590974889,beta_engine
5,1,a42CLDR,a42CLDR0156661590921789,1590921790,beta_engine
5,1,a42CLDR,a42CLDR0156661591063213,1591063214,beta_engine
5,1,a42CLDR,a42CLDR0156661591052679,1591052679,beta_engine
5,1,a42CLDR,a42CLDR0156661591010724,1591010724,beta_engine
5,1,a42CLDR,a42CLDR0156661590994576,1590994577,beta_engine
5,1,a42CLDR,a42CLDR0156661591058413,1591058414,beta_engine
5,1,a42CLDR,a42CLDR0156661591001086,1591001087,beta_engine
5,1,a42CLDR,a42CLDR0156661591068459,1591068460,beta_engine
5,1,a42CLDR,a42CLDR0156661591024436,1591024437,beta_engine
5,1,a42CLDR,a42CLDR0156661591066533,1591066533,beta_engine
5,1,a42CLDR,a42CLDR0156661591022562,1591022562,beta_engine
5,1,a42CLDR,a42CLDR0156661591048676,1591048676,beta_engine
5,1,a42CLDR,a42CLDR0156661591056866,1591056867,beta_engine
5,1,a42CLDR,a42CLDR0156661591067595,1591067596,beta_engine
5,1,a42CLDR,a42CLDR0156661591006962,1591006962,beta_engine
5,1,a42CLDR,a42CLDR0156661591023468,1591023469,beta_engine
5,1,a42CLDR,a42CLDR0156661591032341,1591032342,beta_engine
5,1,a42CLDR,a42CLDR0156661591016322,1591016323,beta_engine
5,1,a42CLDR,a42CLDR0156661591039675,1591039675,beta_engine
5,1,a42CLDR,a42CLDR0156661591058999,1591059000,beta_engine
5,1,a42CLDR,a42CLDR0156661591156431,1591156432,beta_engine
5,1,a42CLDR,a42CLDR0156661591106284,1591106285,beta_engine
5,1,a42CLDR,a42CLDR0156661591085185,1591085186,beta_engine
5,1,a42CLDR,a42CLDR0156661591148723,1591148723,beta_engine
5,1,a42CLDR,a42CLDR0156661591094844,1591094844,beta_engine
5,1,a42CLDR,a42CLDR0156661591129987,1591129987,beta_engine
5,1,a42CLDR,a42CLDR0156661591102277,1591102277,beta_engine
5,1,a42CLDR,a42CLDR0156661591148115,1591148115,beta_engine
5,1,a42CLDR,a42CLDR0156661591144286,1591144286,beta_engine
5,1,a42CLDR,a42CLDR0156661591147863,1591147863,beta_engine
5,1,a42CLDR,a42CLDR0156661591129107,1591129108,beta_engine
5,1,a42CLDR,a42CLDR0156661591111584,1591111584,beta_engine
5,1,a42CLDR,a42CLDR0156661591080567,1591080567,beta_engine
5,1,a42CLDR,a42CLDR0156661591097912,1591097913,beta_engine
5,1,a42CLDR,a42CLDR0156661591135398,1591135399,beta_engine
5,1,a42CLDR,a42CLDR0156661591075782,1591075782,beta_engine
5,1,a42CLDR,a42CLDR0156661591133602,1591133602,beta_engine
5,1,a42CLDR,a42CLDR0156661591095439,1591095439,beta_engine
5,1,a42CLDR,a42CLDR0156661591144376,1591144376,beta_engine
5,1,a42CLDR,a42CLDR0156661591226536,1591226537,beta_engine
5,1,a42CLDR,a42CLDR0156661591180042,1591180042,beta_engine
5,1,a42CLDR,a42CLDR0156661591177617,1591177617,beta_engine
5,1,a42CLDR,a42CLDR0156661591186430,1591186431,beta_engine
5,1,a42CLDR,a42CLDR0156661591177622,1591177623,beta_engine
5,1,a42CLDR,a42CLDR0156661591195169,1591195169,beta_engine
5,1,a42CLDR,a42CLDR0156661591200234,1591200234,beta_engine
5,1,a42CLDR,a42CLDR0156661591239595,1591239595,beta_engine
5,1,a42CLDR,a42CLDR0156661591167698,1591167698,beta_engine
5,1,a42CLDR,a42CLDR0156661591169434,1591169434,beta_engine
5,1,a42CLDR,a42CLDR0156661591175334,1591175335,beta_engine
5,1,a42CLDR,a42CLDR0156661591238019,1591238019,beta_engine
5,1,a42CLDR,a42CLDR0156661591214401,1591214402,beta_engine
5,1,a42CLDR,a42CLDR0156661591215257,1591215257,beta_engine
5,1,a42CLDR,a42CLDR0156661591162609,1591162610,beta_engine
5,1,a42CLDR,a42CLDR0156661591198610,1591198611,beta_engine
5,1,a42CLDR,a42CLDR0156661591180137,1591180137,beta_engine
5,1,a42CLDR,a42CLDR0156661591228158,1591228158,beta_engine
5,1,a42CLDR,a42CLDR0156661591227728,1591227729,beta_engine
5,1,a42CLDR,a42CLDR0156661591314074,1591314075,beta_engine
5,1,a42CLDR,a42CLDR0156661591308172,1591308173,beta_engine
5,1,a42CLDR,a42CLDR0156661591325612,1591325613,beta_engine
5,1,a42CLDR,a42CLDR0156661591325000,1591325001,beta_engine
5,1,a42CLDR,a42CLDR0156661591275836,1591275836,beta_engine
5,1,a42CLDR,a42CLDR0156661591293396,1591293397,beta_engine
5,1,a42CLDR,a42CLDR0156661591321338,1591321339,beta_engine
5,1,a42CLDR,a42CLDR0156661591270143,1591270144,beta_engine
5,1,a42CLDR,a42CLDR0156661591325263,1591325263,beta_engine
5,1,a42CLDR,a42CLDR0156661591306214,1591306215,beta_engine
5,1,a42CLDR,a42CLDR0156661591264964,1591264964,beta_engine
5,1,a42CLDR,a42CLDR0156661591268012,1591268012,beta_engine
5,1,a42CLDR,a42CLDR0156661591301313,1591301313,beta_engine
5,1,a42CLDR,a42CLDR0156661591307427,1591307428,beta_engine
5,1,a42CLDR,a42CLDR0156661591270040,1591270041,beta_engine
5,1,a42CLDR,a42CLDR0156661591270254,1591270255,beta_engine
5,1,a42CLDR,a42CLDR0156661591287101,1591287101,beta_engine
5,1,a42CLDR,a42CLDR0156661591251876,1591251877,beta_engine
5,1,a42CLDR,a42CLDR0156661591248411,1591248411,beta_engine
5,1,a42CLDR,a42CLDR0156661591376468,1591376468,beta_engine
5,1,a42CLDR,a42CLDR0156661591356789,1591356789,beta_engine
5,1,a42CLDR,a42CLDR0156661591341996,1591341996,beta_engine
5,1,a42CLDR,a42CLDR0156661591413092,1591413093,beta_engine
5,1,a42CLDR,a42CLDR0156661591345676,1591345677,beta_engine
5,1,a42CLDR,a42CLDR0156661591372673,1591372674,beta_engine
5,1,a42CLDR,a42CLDR0156661591346961,1591346962,beta_engine
5,1,a42CLDR,a42CLDR0156661591368624,1591368625,beta_engine
5,1,a42CLDR,a42CLDR0156661591417847,1591417847,beta_engine
5,1,a42CLDR,a42CLDR0156661591377618,1591377619,beta_engine
5,1,a42CLDR,a42CLDR0156661591388407,1591388408,beta_engine
5,1,a42CLDR,a42CLDR0156661591380597,1591380597,beta_engine
5,1,a42CLDR,a42CLDR0156661591379285,1591379285,beta_engine
5,1,a42CLDR,a42CLDR0156661591397404,1591397405,beta_engine
5,1,a42CLDR,a42CLDR0156661591345206,1591345207,beta_engine
5,1,a42CLDR,a42CLDR0156661591404451,1591404451,beta_engine
5,1,a42CLDR,a42CLDR0156661591335199,1591335199,beta_engine
5,1,a42CLDR,a42CLDR0156661591353510,1591353511,beta_engine
5,1,a42CLDR,a42CLDR0156661591381383,1591381383,beta_engine
5,1,a42CLDR,a42CLDR0156661591465495,1591465496,beta_engine
5,1,a42CLDR,a42CLDR0156661591472658,1591472659,beta_engine
5,1,a42CLDR,a42CLDR0156661591433088,1591433088,beta_engine
5,1,a42CLDR,a42CLDR0156661591442423,1591442424,beta_engine
5,1,a42CLDR,a42CLDR0156661591430126,1591430126,beta_engine
5,1,a42CLDR,a42CLDR0156661591475304,1591475304,beta_engine
5,1,a42CLDR,a42CLDR0156661591449077,1591449077,beta_engine
5,1,a42CLDR,a42CLDR0156661591420984,1591420984,beta_engine
5,1,a42CLDR,a42CLDR0156661591484432,1591484432,beta_engine
5,1,a42CLDR,a42CLDR0156661591501956,1591501956,beta_engine
5,1,a42CLDR,a42CLDR0156661591442582,1591442583,beta_engine
5,1,a42CLDR,a42CLDR0156661591499329,1591499330,beta_engine
5,1,a42CLDR,a42CLDR0156661591426227,1591426228,beta_engine
5,1,a42CLDR,a42CLDR0156661591469069,1591469069,beta_engine
5,1,a42CLDR,a42CLDR0156661591500239,1591500239,beta_engine
5,1,a42CLDR,a42CLDR0156661591431654,1591431655,beta_engine
5,1,a42CLDR,a42CLDR0156661591443516,1591443517,beta_engine
5,1,a42CLDR,a42CLDR0156661591482685,1591482685,beta_engine
5,1,a42CLDR,a42CLDR0156661591458302,1591458303,beta_engine
5,1,a42CLDR,a42CLDR0156661591580921,1591580921,beta_engine
5,1,a42CLDR,a42CLDR0156661591508563,1591508564,beta_engine
5,1,a42CLDR,a42CLDR0156661591555440,1591555441,beta_engine
5,1,a42CLDR,a42CLDR0156661591562155,1591562156,beta_engine
5,1,a42CLDR,a42CLDR0156661591536103,1591536103,beta_engine
5,1,a42CLDR,a42CLDR0156661591516848,1591516849,beta_engine
5,1,a42CLDR,a42CLDR0156661591520221,1591520221,beta_engine
5,1,a42CLDR,a42CLDR0156661591553662,1591553663,beta_engine
5,1,a42CLDR,a42CLDR0156661591540701,1591540702,beta_engine
5,1,a42CLDR,a42CLDR0156661591563854,1591563855,beta_engine
5,1,a42CLDR,a42CLDR0156661591518353,1591518353,beta_engine
5,1,a42CLDR,a42CLDR0156661591529778,1591529779,beta_engine
5,1,a42CLDR,a42CLDR0156661591508996,1591508996,beta_engine
5,1,a42CLDR,a42CLDR0156661591591358,1591591358,beta_engine
5,1,a42CLDR,a42CLDR0156661591557914,1591557914,beta_engine
5,1,a42CLDR,a42CLDR0156661591523191,1591523192,beta_engine
5,1,a42CLDR,a42CLDR0156661591582531,1591582532,beta_engine
5,1,a42CLDR,a42CLDR0156661591575633,1591575634,beta_engine
5,1,a42CLDR,a42CLDR0156661591516370,1591516371,beta_engine
5,1,a42CLDR,a42CLDR0156661591618746,1591618746,beta_engine
5,1,a42CLDR,a42CLDR0156661591650604,1591650605,beta_engine
5,1,a42CLDR,a42CLDR0156661591615225,1591615225,beta_engine
5,1,a42CLDR,a42CLDR0156661591655910,1591655911,beta_engine
5,1,a42CLDR,a42CLDR0156661591610552,1591610553,beta_engine
5,1,a42CLDR,a42CLDR0156661591624440,1591624440,beta_engine
5,1,a42CLDR,a42CLDR0156661591624349,1591624349,beta_engine
5,1,a42CLDR,a42CLDR0156661591598305,1591598306,beta_engine
5,1,a42CLDR,a42CLDR0156661591678444,1591678444,beta_engine
5,1,a42CLDR,a42CLDR0156661591598287,1591598287,beta_engine
5,1,a42CLDR,a42CLDR0156661591597163,1591597164,beta_engine
5,1,a42CLDR,a42CLDR0156661591618320,1591618320,beta_engine
5,1,a42CLDR,a42CLDR0156661591600142,1591600142,beta_engine
5,1,a42CLDR,a42CLDR0156661591660734,1591660735,beta_engine
5,1,a42CLDR,a42CLDR0156661591605472,1591605473,beta_engine
5,1,a42CLDR,a42CLDR0156661591641944,1591641945,beta_engine
5,1,a42CLDR,a42CLDR0156661591663055,1591663056,beta_engine
5,1,a42CLDR,a42CLDR0156661591624863,1591624863,beta_engine
5,1,a42CLDR,a42CLDR0156661591673474,1591673475,beta_engine
5,1,a42CLDR,a42CLDR0156661591699189,1591699189,beta_engine
5,1,a42CLDR,a42CLDR0156661591680314,1591680314,beta_engine
5,1,a42CLDR,a42CLDR0156661591694721,1591694722,beta_engine
5,1,a42CLDR,a42CLDR0156661591754870,1591754871,beta_engine
5,1,a42CLDR,a42CLDR0156661591690668,1591690668,beta_engine
5,1,a42CLDR,a42CLDR0156661591696964,1591696965,beta_engine
5,1,a42CLDR,a42CLDR0156661591730244,1591730245,beta_engine
5,1,a42CLDR,a42CLDR0156661591695882,1591695883,beta_engine
5,1,a42CLDR,a42CLDR0156661591688339,1591688339,beta_engine
5,1,a42CLDR,a42CLDR0156661591740946,1591740947,beta_engine
5,1,a42CLDR,a42CLDR0156661591702532,1591702532,beta_engine
5,1,a42CLDR,a42CLDR0156661591743858,1591743858,beta_engine
5,1,a42CLDR,a42CLDR0156661591707744,1591707745,beta_engine
5,1,a42CLDR,a42CLDR0156661591758450,1591758451,beta_engine
5,1,a42CLDR,a42CLDR0156661591681800,1591681801,beta_engine
5,1,a42CLDR,a42CLDR0156661591684009,1591684009,beta_engine
5,1,a42CLDR,a42CLDR0156661591751479,1591751480,beta_engine
5,1,a42CLDR,a42CLDR0156661591724715,1591724715,beta_engine
5,1,a42CLDR,a42CLDR0156661591686048,1591686048,beta_engine
5,1,a42CLDR,a42CLDR0156661591791680,1591791681,beta_engine
5,1,a42CLDR,a42CLDR0156661591821192,1591821193,beta_engine
5,1,a42CLDR,a42CLDR0156661591787425,1591787425,beta_engine
5,1,a42CLDR,a42CLDR0156661591799727,1591799728,beta_engine
5,1,a42CLDR,a42CLDR0156661591782643,1591782644,beta_engine
5,1,a42CLDR,a42CLDR0156661591773540,1591773540,beta_engine
5,1,a42CLDR,a42CLDR0156661591800779,1591800779,beta_engine
5,1,a42CLDR,a42CLDR0156661591842385,1591842386,beta_engine
5,1,a42CLDR,a42CLDR0156661591829456,1591829456,beta_engine
5,1,a42CLDR,a42CLDR0156661591774488,1591774489,beta_engine
5,1,a42CLDR,a42CLDR0156661591829767,1591829767,beta_engine
5,1,a42CLDR,a42CLDR0156661591842660,1591842661,beta_engine
5,1,a42CLDR,a42CLDR0156661591765916,1591765916,beta_engine
5,1,a42CLDR,a42CLDR0156661591833007,1591833008,beta_engine
5,1,a42CLDR,a42CLDR0156661591786889,1591786889,beta_engine
5,1,a42CLDR,a42CLDR0156661591830932,1591830932,beta_engine
5,1,a42CLDR,a42CLDR0156661591813021,1591813022,beta_engine
5,1,a42CLDR,a42CLDR0156661591848703,1591848703,beta_engine
5,1,a42CLDR,a42CLDR0156661591816753,1591816753,beta_engine
5,1,a42CLDR,a42CLDR0156661591888619,1591888620,beta_engine
5,1,a42CLDR,a42CLDR0156661591897541,1591897541,beta_engine
5,1,a42CLDR,a42CLDR0156661591897937,1591897937,beta_engine
5,1,a42CLDR,a42CLDR0156661591861834,1591861835,beta_engine
5,1,a42CLDR,a42CLDR0156661591854140,1591854140,beta_engine
5,1,a42CLDR,a42CLDR0156661591875837,1591875838,beta_engine
5,1,a42CLDR,a42CLDR0156661591873422,1591873422,beta_engine
5,1,a42CLDR,a42CLDR0156661591899713,1591899714,beta_engine
5,1,a42CLDR,a42CLDR0156661591886147,1591886147,beta_engine
5,1,a42CLDR,a42CLDR0156661591923417,1591923417,beta_engine
5,1,a42CLDR,a42CLDR0156661591864706,1591864707,beta_engine
5,1,a42CLDR,a42CLDR0156661591931010,1591931010,beta_engine
5,1,a42CLDR,a42CLDR0156661591874700,1591874700,beta_engine
5,1,a42CLDR,a42CLDR0156661591894253,1591894253,beta_engine
5,1,a42CLDR,a42CLDR0156661591885554,1591885555,beta_engine
5,1,a42CLDR,a42CLDR0156661591900296,1591900296,beta_engine
5,1,a42CLDR,a42CLDR0156661591913978,1591913979,beta_engine
5,1,a42CLDR,a42CLDR0156661591897104,1591897104,beta_engine
5,1,a42CLDR,a42CLDR0156661591878914,1591878914,beta_engine
5,1,a42CLDR,a42CLDR0156661591988375,1591988375,beta_engine
5,1,a42CLDR,a42CLDR0156661591944892,1591944893,beta_engine
5,1,a42CLDR,a42CLDR0156661591965017,1591965017,beta_engine
5,1,a42CLDR,a42CLDR0156661591966539,1591966540,beta_engine
5,1,a42CLDR,a42CLDR0156661592003260,1592003261,beta_engine
5,1,a42CLDR,a42CLDR0156661592000862,1592000862,beta_engine
5,1,a42CLDR,a42CLDR0156661591972514,1591972514,beta_engine
5,1,a42CLDR,a42CLDR0156661591995263,1591995263,beta_engine
5,1,a42CLDR,a42CLDR0156661591992853,1591992853,beta_engine
5,1,a42CLDR,a42CLDR0156661591963037,1591963038,beta_engine
5,1,a42CLDR,a42CLDR0156661591949387,1591949388,beta_engine
5,1,a42CLDR,a42CLDR0156661592003539,1592003539,beta_engine
5,1,a42CLDR,a42CLDR0156661591954303,1591954303,beta_engine
5,1,a42CLDR,a42CLDR0156661591950046,1591950047,beta_engine
5,1,a42CLDR,a42CLDR0156661591946668,1591946669,beta_engine
5,1,a42CLDR,a42CLDR0156661592013582,1592013582,beta_engine
5,1,a42CLDR,a42CLDR0156661591969410,1591969410,beta_engine
5,1,a42CLDR,a42CLDR0156661591944248,1591944248,beta_engine
5,1,a42CLDR,a42CLDR0156661591981021,1591981022,beta_engine
5,1,a42CLDR,a42CLDR0156661592029999,1592030000,beta_engine
5,1,a42CLDR,a42CLDR0156661592099874,1592099875,beta_engine
5,1,a42CLDR,a42CLDR0156661592037498,1592037498,beta_engine
5,1,a42CLDR,a42CLDR0156661592091401,1592091402,beta_engine
5,1,a42CLDR,a42CLDR0156661592100705,1592100705,beta_engine
5,1,a42CLDR,a42CLDR0156661592076330,1592076330,beta_engine
5,1,a42CLDR,a42CLDR0156661592082063,1592082063,beta_engine
5,1,a42CLDR,a42CLDR0156661592050475,1592050476,beta_engine
5,1,a42CLDR,a42CLDR0156661592033613,1592033614,beta_engine
5,1,a42CLDR,a42CLDR0156661592099385,1592099385,beta_engine
5,1,a42CLDR,a42CLDR0156661592049286,1592049286,beta_engine
5,1,a42CLDR,a42CLDR0156661592054237,1592054238,beta_engine
5,1,a42CLDR,a42CLDR0156661592097023,1592097023,beta_engine
5,1,a42CLDR,a42CLDR0156661592110794,1592110794,beta_engine
5,1,a42CLDR,a42CLDR0156661592070487,1592070487,beta_engine
5,1,a42CLDR,a42CLDR0156661592097211,1592097211,beta_engine
5,1,a42CLDR,a42CLDR0156661592097637,1592097638,beta_engine
5,1,a42CLDR,a42CLDR0156661592094806,1592094806,beta_engine
5,1,a42CLDR,a42CLDR0156661592049299,1592049300,beta_engine
5,1,a42CLDR,a42CLDR0156661592158120,1592158121,beta_engine
5,1,a42CLDR,a42CLDR0156661592163521,1592163521,beta_engine
5,1,a42CLDR,a42CLDR0156661592138933,1592138933,beta_engine
5,1,a42CLDR,a42CLDR0156661592152060,1592152060,beta_engine
5,1,a42CLDR,a42CLDR0156661592156807,1592156808,beta_engine
5,1,a42CLDR,a42CLDR0156661592165142,1592165142,beta_engine
5,1,a42CLDR,a42CLDR0156661592123214,1592123215,beta_engine
5,1,a42CLDR,a42CLDR0156661592117828,1592117829,beta_engine
5,1,a42CLDR,a42CLDR0156661592175809,1592175809,beta_engine
5,1,a42CLDR,a42CLDR0156661592118071,1592118071,beta_engine
5,1,a42CLDR,a42CLDR0156661592195537,1592195538,beta_engine
5,1,a42CLDR,a42CLDR0156661592181623,1592181623,beta_engine
5,1,a42CLDR,a42CLDR0156661592165792,1592165793,beta_engine
5,1,a42CLDR,a42CLDR0156661592171083,1592171083,beta_engine
5,1,a42CLDR,a42CLDR0156661592123010,1592123010,beta_engine
5,1,a42CLDR,a42CLDR0156661592155123,1592155123,beta_engine
5,1,a42CLDR,a42CLDR0156661592175265,1592175265,beta_engine
5,1,a42CLDR,a42CLDR0156661592165477,1592165477,beta_engine
5,1,a42CLDR,a42CLDR0156661592127278,1592127278,beta_engine
5,1,a42CLDR,a42CLDR0156661592241668,1592241669,beta_engine
5,1,a42CLDR,a42CLDR0156661592228385,1592228385,beta_engine
5,1,a42CLDR,a42CLDR0156661592264503,1592264504,beta_engine
5,1,a42CLDR,a42CLDR0156661592225205,1592225206,beta_engine
5,1,a42CLDR,a42CLDR0156661592204745,1592204745,beta_engine
5,1,a42CLDR,a42CLDR0156661592260694,1592260694,beta_engine
5,1,a42CLDR,a42CLDR0156661592198480,1592198480,beta_engine
5,1,a42CLDR,a42CLDR0156661592208739,1592208739,beta_engine
5,1,a42CLDR,a42CLDR0156661592227010,1592227010,beta_engine
5,1,a42CLDR,a42CLDR0156661592230545,1592230546,beta_engine
5,1,a42CLDR,a42CLDR0156661592215196,1592215196,beta_engine
5,1,a42CLDR,a42CLDR0156661592249575,1592249575,beta_engine
5,1,a42CLDR,a42CLDR0156661592209954,1592209955,beta_engine
5,1,a42CLDR,a42CLDR0156661592224408,1592224408,beta_engine
5,1,a42CLDR,a42CLDR0156661592197698,1592197699,beta_engine
5,1,a42CLDR,a42CLDR0156661592245035,1592245036,beta_engine
5,1,a42CLDR,a42CLDR0156661592201204,1592201205,beta_engine
5,1,a42CLDR,a42CLDR0156661592241329,1592241329,beta_engine
5,1,a42CLDR,a42CLDR0156661592221177,1592221178,beta_engine
5,1,a42CLDR,a42CLDR0156661592294128,1592294129,beta_engine
5,1,a42CLDR,a42CLDR0156661592298348,1592298349,beta_engine
5,1,a42CLDR,a42CLDR0156661592345973,1592345974,beta_engine
5,1,a42CLDR,a42CLDR0156661592354448,1592354448,beta_engine
5,1,a42CLDR,a42CLDR0156661592321194,1592321194,beta_engine
5,1,a42CLDR,a42CLDR0156661592311100,1592311100,beta_engine
5,1,a42CLDR,a42CLDR0156661592294032,1592294032,beta_engine
5,1,a42CLDR,a42CLDR0156661592286343,1592286344,beta_engine
5,1,a42CLDR,a42CLDR0156661592357756,1592357757,beta_engine
5,1,a42CLDR,a42CLDR0156661592354176,1592354176,beta_engine
5,1,a42CLDR,a42CLDR0156661592291888,1592291888,beta_engine
5,1,a42CLDR,a42CLDR0156661592337080,1592337081,beta_engine
5,1,a42CLDR,a42CLDR0156661592349244,1592349244,beta_engine
5,1,a42CLDR,a42CLDR0156661592328161,1592328162,beta_engine
5,1,a42CLDR,a42CLDR0156661592347782,1592347783,beta_engine
5,1,a42CLDR,a42CLDR0156661592334649,1592334650,beta_engine
5,1,a42CLDR,a42CLDR0156661592341677,1592341677,beta_engine
5,1,a42CLDR,a42CLDR0156661592313972,1592313973,beta_engine
5,1,a42CLDR,a42CLDR0156661592306845,1592306845,beta_engine
5,1,a42CLDR,a42CLDR0156661592386782,1592386782,beta_engine
5,1,a42CLDR,a42CLDR0156661592372567,1592372568,beta_engine
5,1,a42CLDR,a42CLDR0156661592454697,1592454698,beta_engine
5,1,a42CLDR,a42CLDR0156661592396773,1592396774,beta_engine
5,1,a42CLDR,a42CLDR0156661592400387,1592400387,beta_engine
5,1,a42CLDR,a42CLDR0156661592411971,1592411972,beta_engine
5,1,a42CLDR,a42CLDR0156661592373074,1592373074,beta_engine
5,1,a42CLDR,a42CLDR0156661592418863,1592418863,beta_engine
5,1,a42CLDR,a42CLDR0156661592435268,1592435268,beta_engine
5,1,a42CLDR,a42CLDR0156661592454436,1592454436,beta_engine
5,1,a42CLDR,a42CLDR0156661592371713,1592371713,beta_engine
5,1,a42CLDR,a42CLDR0156661592372116,1592372116,beta_engine
5,1,a42CLDR,a42CLDR0156661592448042,1592448043,beta_engine
5,1,a42CLDR,a42CLDR0156661592409472,1592409473,beta_engine
5,1,a42CLDR,a42CLDR0156661592431896,1592431897,beta_engine
5,1,a42CLDR,a42CLDR0156661592383527,1592383528,beta_engine
5,1,a42CLDR,a42CLDR0156661592390536,1592390537,beta_engine
5,1,a42CLDR,a42CLDR0156661592405658,1592405659,beta_engine
5,1,a42CLDR,a42CLDR0156661592385905,1592385906,beta_engine
5,1,a42CLDR,a42CLDR0156661592457491,1592457492,beta_engine
5,1,a42CLDR,a42CLDR0156661592528321,1592528321,beta_engine
5,1,a42CLDR,a42CLDR0156661592541305,1592541306,beta_engine
5,1,a42CLDR,a42CLDR0156661592493778,1592493778,beta_engine
5,1,a42CLDR,a42CLDR0156661592532909,1592532910,beta_engine
5,1,a42CLDR,a42CLDR0156661592527321,1592527322,beta_engine
5,1,a42CLDR,a42CLDR0156661592479078,1592479079,beta_engine
5,1,a42CLDR,a42CLDR0156661592520925,1592520925,beta_engine
5,1,a42CLDR,a42CLDR0156661592530074,1592530075,beta_engine
5,1,a42CLDR,a42CLDR0156661592529813,1592529814,beta_engine
5,1,a42CLDR,a42CLDR0156661592480483,1592480483,beta_engine
